SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |1|CPF/CNPJ OBRIGATORIO|
SYS_PARAMETRO                           |CODPARAMETRO                            |1002|CO|920|1|CO_CLASSIF3|D|-1|CNT_CLASSIFICACAO|NOME|CODCLASSIFICACAO|||(Memo)|16/12/2014|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1003|CE|921|1|CE_CARTEIRA2|C|RG||||||(Memo)|22/12/2014|RG|
SYS_PARAMETRO                           |CODPARAMETRO                            |1004|EM|922|1|EM_LIBGRADE|L|NÃO||||||(Memo)|19/01/2015|NÃO|
SYS_PARAMETRO                           |CODPARAMETRO                            |1005|VE|923|1|VE_RECEPCIONISTA|L|NÃO||||||(Memo)|11/02/2015|NÃO|
SYS_PARAMETRO                           |CODPARAMETRO                            |1006|VE|924|1|VE_CLASSIF_SENHA|C|*||||||(Memo)|11/02/2015|*|
SYS_PARAMETRO                           |CODPARAMETRO                            |1007|CO|925|1|CO_NEG_PAG_NO_MES|L|NÃO||||||(Memo)|11/02/2015|NÃO|
SYS_PARAMETRO                           |CODPARAMETRO                            |1008|UT|927|1|UT_REPROCESSAR_DT|C|01/01/2000||||||(Memo)|25/02/2015|01/01/2000|
SYS_PARAMETRO                           |CODPARAMETRO                            |1009|VE|928|1|VE_TIPONOTA_DEVOL2|D|0|GER_TIPONOTA|NOME|CODTIPONOTA|||(Memo)|26/02/2015|0|
SYS_PARAMETRO                           |CODPARAMETRO                            |1010|ES|929|1|ES_LOCALHORA_NFE|I|2||||||(Memo)|20/03/2015|2|
SYS_PARAMETRO                           |CODPARAMETRO                            |1011|ES|930|1|ES_TIPOHORA_NFE|I|1||||||(Memo)|20/03/2015|1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1012|VE|931|1|VE_TEMPO_ANALISE|I|15||||||(Memo)|28/03/2015|15|
SYS_PARAMETRO                           |CODPARAMETRO                            |1013|VE|932|1|VE_SOM_NOTIFICACAO|P|C:\NOTIFICACAO.WAV||||||(Memo)|28/03/2015|C:\NOTIFICACAO.WAV|
SYS_PARAMETRO                           |CODPARAMETRO                            |1014|ES|933|1|ES_TIPO_NFENTRADA|D|-1|GER_TIPONOTA|NOME|CODTIPONOTA|||(Memo)|02/04/2015|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1015|EM|934|1|EM_ALTURA_ARGOX4|I|600||||||(Memo)|16/04/2015|600|
SYS_PARAMETRO                           |CODPARAMETRO                            |1016|EM|935|1|EM_MSG_ARGOX4|C|Prazo de 5 dias para troca||||||(Memo)|16/04/2015|Prazo de 5 dias para troca|
SYS_PARAMETRO                           |CODPARAMETRO                            |1017|EM|936|1|EM_CODIGO_REF2|D|-1|EST_TIPOCODIGOMERCADORIA|NOME|CODTIPOCODIGOMERCADORIA|||(Memo)|03/07/2015|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1018|EM|937|1|EM_ALTURA_BIXOLON|C|22,0||||||(Memo)|24/07/2015|22,0|
SYS_PARAMETRO                           |CODPARAMETRO                            |1019|ES|938|1|ES_CODIGO_XML|D|-1|EST_TIPOCODIGOMERCADORIA|NOME|CODTIPOCODIGOMERCADORIA|||(Memo)|28/07/2015|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1020|CE|939|1|CE_SAIR_CPF|L|SIM||||||(Memo)|04/08/2015|SIM|
SYS_PARAMETRO                           |CODPARAMETRO                            |1021|ES|940|1|ES_PASTA_NFSE_INI|P|c:\||||||(Memo)|13/08/2015|c:\|
SYS_PARAMETRO                           |CODPARAMETRO                            |1022|ES|941|1|ES_PASTA_NFSE_FIM|P|c:\temp||||||(Memo)|13/08/2015|c:\temp|
SYS_PARAMETRO                           |CODPARAMETRO                            |1023|BB|942|1|BB_DEB_CONVENIO|C|0||||||(Memo)|20/08/2015|0|
SYS_PARAMETRO                           |CODPARAMETRO                            |1024|BB|943|1|BB_DEB_EMPRESA|C|NOME DA EMPRESA||||||(Memo)|20/08/2015|NOME DA EMPRESA|
SYS_PARAMETRO                           |CODPARAMETRO                            |1025|VE|944|1|VE_SAIR_REQ_DEV|L|NÃO||||||(Memo)|22/09/2015|NÃO|
SYS_PARAMETRO                           |CODPARAMETRO                            |1026|VE|945|1|VE_IMP_TIPONOTA|L|NÃO||||||(Memo)|04/11/2015|NÃO|
SYS_PARAMETRO                           |CODPARAMETRO                            |1027|EM|946|1|EM_ESP_ARGOX4|I|505||||||(Memo)|16/11/2015|505|
SYS_PARAMETRO                           |CODPARAMETRO                            |1028|EM|947|1|EM_LINHA1|C|LINHA1||||||(Memo)|19/02/2016|LINHA1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1029|EM|948|1|EM_LINHA2|C|LINHA2||||||(Memo)|19/02/2016|LINHA2|
SYS_PARAMETRO                           |CODPARAMETRO                            |1030|EM|949|1|EM_LINHA3|C|LINHA3||||||(Memo)|19/02/2016|LINHA3|
SYS_PARAMETRO                           |CODPARAMETRO                            |1031|EM|950|1|EM_IMP_ELGIN|C|BTP-L42(U)||||||(Memo)|19/02/2016|BTP-L42(U)|
SYS_PARAMETRO                           |CODPARAMETRO                            |1032|ES|951|1|ES_TIPONOTA_XML|D|1|GER_TIPONOTA|NOME|CODTIPONOTA|||(Memo)|01/03/2016|1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1033|VE|952|1|VE_CLASSIF_PLACA|D|-1|EST_CLASSIFICACAO1|NOME|CODCLASSIFICACAO1|||(Memo)|14/03/2016|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1034|VE|953|1|VE_BUSCA_MERC_VR|C|||||||(Memo)|25/05/2016||
SYS_PARAMETRO                           |CODPARAMETRO                            |1035|UC|418|1|UC_BANCO|D|0|CLF_BANCO|NOME|CODBANCO|||(Memo)|23/06/2016|0|
SYS_PARAMETRO                           |CODPARAMETRO                            |1036|UC|21|1|UC_TAXA_JUROS|R|0||||||(Memo)|23/06/2016|0,33|
SYS_PARAMETRO                           |CODPARAMETRO                            |1037|UC|22|1|UC_MULTA|R|0||||||(Memo)|23/06/2016|0|
SYS_PARAMETRO                           |CODPARAMETRO                            |1038|UC|826|1|UC_CAMINHOTXTBOLETA|C|C:\||||||(Memo)|23/06/2016|C:\|
SYS_PARAMETRO                           |CODPARAMETRO                            |1039|UC|954|1|UC_NOSSONUM1|C|80000086||||||(Memo)|23/06/2016|80000086|
SYS_PARAMETRO                           |CODPARAMETRO                            |1040|UC|955|1|UC_NOSSONUM|C|000000001||||||(Memo)|23/06/2016|000000001|
SYS_PARAMETRO                           |CODPARAMETRO                            |1041|EM|956|1|EM_CODBARRA_1|I|2||||||(Memo)|15/07/2016|2|
SYS_PARAMETRO                           |CODPARAMETRO                            |1042|EC|957|1|EC_ABRIR_JORNADA|C|01/01/2000||||||(Memo)|28/07/2016|01/01/2000|
SYS_PARAMETRO                           |CODPARAMETRO                            |1043|EC|958|1|EC_EXTENSAO_PRECOATU|C|C1||||||(Memo)|31/08/2016|C1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1044|EM|959|1|EM_TEMP_ARGOX|I|12||||||(Memo)|26/10/2016|12|
SYS_PARAMETRO                           |CODPARAMETRO                            |1045|SI|349|1|SI_NOSSONUM|I|1||||||(Memo)|22/12/2016|1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1046|SI|364|1|SI_CXA_COBRANCA|D|-1|CXA_CAIXA|NOME|CODCAIXA|||(Memo)|22/12/2016|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1047|SI|418|1|SI_BANCO|D|-1|CLF_BANCO|NOME|CODBANCO|||(Memo)|22/12/2016|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1048|SI|55|1|SI_CAMINHOTXT|P|C:\||||||(Memo)|22/12/2016|C:\|
SYS_PARAMETRO                           |CODPARAMETRO                            |1049|SI|326|1|SI_CARTEIRA|C|01||||||(Memo)|22/12/2016|01|
SYS_PARAMETRO                           |CODPARAMETRO                            |1050|SI|350|1|SI_NUMREMESSA|I|1||||||(Memo)|03/01/2017|1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1051|SI|363|1|SI_HIS_COBRANCA|C|COBRANÇA BANCÁRIA||||||(Memo)|03/01/2017|COBRANÇA BANCÁRIA|
SYS_PARAMETRO                           |CODPARAMETRO                            |1052|VE|960|1|VE_PERFIL_REQ|D|-1|USR_PERFIL|NOME|CODPERFIL|||(Memo)|26/01/2017|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1053|CO|961|1|CO_MOSTRAR_CONTAS_P|L|NÃO||||||(Memo)|30/11/2017|NÃO|
SYS_PARAMETRO                           |CODPARAMETRO                            |1055|CO|962|1|CO_PERFIL_MOSTRAR_CP|D|-1|USR_PERFIL|NOME|CODPERFIL|||(Memo)|30/11/2017|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1056|CF|963|1|SF_REMORA|L|NÃO||||||(Memo)|30/11/2017|NÃO|
SYS_PARAMETRO                           |CODPARAMETRO                            |1057|CF|964|1|CF_REMORA_CAMINHO|P|C:\Program Files (x86)\Intelbras\Remoraw5\INTEGRA||||||(Memo)|30/11/2017|C:\Program Files (x86)\Intelbras\Remoraw5\INTEGRA|
SYS_PARAMETRO                           |CODPARAMETRO                            |1058|CP|965|1|CP_TIPO|C|V||||||(Memo)|09/02/2018|V|
SYS_PARAMETRO                           |CODPARAMETRO                            |1059|VE|966|1|VE_NFE_ENCERRADA|L|SIM||||||(Memo)|23/03/2018|SIM|
SYS_PARAMETRO                           |CODPARAMETRO                            |1060|ES|967|1|ES_CODIGO_CEST|D|-1|EST_TIPOCODIGOMERCADORIA|NOME|CODTIPOCODIGOMERCADORIA|||(Memo)|23/03/2018|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1061|ES|968|1|ES_CODIGO_ANP|D|-1|EST_TIPOCODIGOMERCADORIA|NOME|CODTIPOCODIGOMERCADORIA|||(Memo)|23/03/2018|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1062|VE|969|1|VE_OS_PLACA|L|NÃO||||||(Memo)|27/03/2018|NÃO|
SYS_PARAMETRO                           |CODPARAMETRO                            |1063|VE|970|1|VE_LARGURA_COMPRIMEN|C|N||||||(Memo)|04/04/2018|N|
SYS_PARAMETRO                           |CODPARAMETRO                            |1064|UT|971|1|UT_SERVIDOR|C|http://127.0.0.1/||||||(Memo)|25/04/2018|http://localhost/|
SYS_PARAMETRO                           |CODPARAMETRO                            |1065|DP|972|1|DP_APP_PONTO|C|N||||||(Memo)|25/04/2018|N|
SYS_PARAMETRO                           |CODPARAMETRO                            |1066|UT|973|1|UT_PERFIL_APP_PONTO|D|-1|USR_PERFIL|NOME|CODPERFIL|||(Memo)|26/04/2018|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1067|GE|974|1|GE_SQL|L|NÃO||||||(Memo)|26/04/2018|NÃO|
SYS_PARAMETRO                           |CODPARAMETRO                            |1068|UT|975|1|UT_ORIGEM_BKP|C|C:\Minas_Software\Temp\bkp||||||(Memo)|02/05/2018|C:\Minas_Software\Temp\bkp|
SYS_PARAMETRO                           |CODPARAMETRO                            |1069|UT|976|1|UT_DESTINO_BKP|C|C:\Minas_Software\BancoDeDados\bkp||||||(Memo)|02/05/2018|C:\Minas_Software\BancoDeDados\bkp|
SYS_PARAMETRO                           |CODPARAMETRO                            |1070|GE|977|1|GE_SQL_PERFIL|D|-1|USR_PERFIL|NOME|CODPERFIL|||(Memo)|03/05/2018|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1071|VE|978|1|VE_MOSTRAR_VENC|L|SIM||||||(Memo)|17/05/2018|SIM|
SYS_PARAMETRO                           |CODPARAMETRO                            |1072|ES|979|1|ES_SENHA_NFSE|C|senha||||||(Memo)|19/05/2018|senha|
SYS_PARAMETRO                           |CODPARAMETRO                            |1073|ES|980|1|ES_AMBIENTE_ISS|C|H||||||(Memo)|19/05/2018|H|
SYS_PARAMETRO                           |CODPARAMETRO                            |1074|UC|981|1|UC_COD_BENEFICIARIO|C|Codigo||||||(Memo)|29/05/2018|Codigo|
SYS_PARAMETRO                           |CODPARAMETRO                            |1075|UC|982|1|UC_SEQUENCIA_ARQUIVO|C|1||||||(Memo)|29/05/2018|1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1076|UC|332|1|UC_NOME_UNICRED|C|NOME EMPRESA||||||(Memo)|29/05/2018|NOME EMPRESA|
SYS_PARAMETRO                           |CODPARAMETRO                            |1077|UC|320|19|UC_AGENCIA_UNICRED|C|AgenciaMaisDigito||||||(Memo)|29/05/2018|AgenciaMaisDigito|
SYS_PARAMETRO                           |CODPARAMETRO                            |1078|UC|322|1|UC_CONTA_UNICRED|C|Conta Corrente Mais Digito||||||(Memo)|29/05/2018|Conta Corrente Mais Digito|
SYS_PARAMETRO                           |CODPARAMETRO                            |1079|UC|363|1|UC_HIS_COBRANCA|C|BAIXA RETORNO UNICRED||||||(Memo)|30/05/2018|BAIXA RETORNO UNICRED|
SYS_PARAMETRO                           |CODPARAMETRO                            |1080|UC|364|1|UC_CXA_COBRANCA|D|-1|CXA_CAIXA|NOME|CODCAIXA|||(Memo)|30/05/2018|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1081|ES|983|1|ES_AUT_XML|C|CNPJ/CPF||||||(Memo)|04/06/2018|CNPJ/CPF|
SYS_PARAMETRO                           |CODPARAMETRO                            |1082|ES|984|1|ES_MOSTRAR_SALDO_GRA|L|SIM||||||(Memo)|27/06/2018|SIM|
SYS_PARAMETRO                           |CODPARAMETRO                            |1083|UT|985|1|UT_ROTINA_BKP|L|NÃO||||||(Memo)|07/07/2018|SIM|
SYS_PARAMETRO                           |CODPARAMETRO                            |1084|ES|986|1|ES_CONEXAO_FISCAL|C|1||||||(Memo)|12/07/2018|1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1085|ES|987|1|ES_COD_MER_NF-E|C|1||||||(Memo)|19/07/2018|1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1086|VE|988|1|VE_TERMO_RESPONSABIL|L|NÃO||||||(Memo)|08/10/2018|NÃO|
SYS_PARAMETRO                           |CODPARAMETRO                            |1087|CO|989|1|CO_BEMATECH_TERMICA|L|NÃO||||||(Memo)|09/10/2018|NÃO|
SYS_PARAMETRO                           |CODPARAMETRO                            |1088|VE|990|1|VE_VENDA_PERDIA_ITEM|L|NÃO||||||(Memo)|08/03/2019|NÃO|
SYS_PARAMETRO                           |CODPARAMETRO                            |1089|VE|991|1|VE_MODELO_NFCE|D|-1|ENS_MODELONF|NOME|CODMODELONF|||(Memo)|01/04/2019|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1090|VE|992|1|VE_CFOP_NFCE|D|-1|ENS_CFOP|CFOP|CODCFOP|||(Memo)|01/04/2019|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1091|VE|993|1|VE_CST_NFCE|D|-1|EST_CST|CODCST|CODCST|||(Memo)|01/04/2019|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1092|VE|994|1|VE_ALIQUOTA_NFCE|D|-1|EST_ALIQUOTA|NOME|CODALIQUOTA|||(Memo)|01/04/2019|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1093|VE|995|1|VE_CONDICAO_PGTO_NFC|D|-1|GER_CONDICAOPAGAMENTO|NOME|CODCONDICAOPAGAMENTO|||(Memo)|02/04/2019|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1094|VE|996|1|VE_ESPECIE_FAT_VEND|L|NÃO||||||(Memo)|26/04/2019|NÃO|
SYS_PARAMETRO                           |CODPARAMETRO                            |1095|VE|997|1|VE_DESCONTO_ITENS_VE|C|2||||||(Memo)|30/04/2019|2|
SYS_PARAMETRO                           |CODPARAMETRO                            |1096|GE|998|1|GE_SPED|L|NÃO||||||(Memo)|09/05/2019|NÃO|
SYS_PARAMETRO                           |CODPARAMETRO                            |1097|GE|999|1|GE_NFC-E|L|NÃO||||||(Memo)|09/05/2019|NÃO|
SYS_PARAMETRO                           |CODPARAMETRO                            |1098|VE|1000|1|VE_NOME_CAMPO_COMPRA|C|Comprador||||||(Memo)|13/05/2019|Comprador|
SYS_PARAMETRO                           |CODPARAMETRO                            |1099|ES|1001|1|ES_CST_PADRAO_500|D|-1|EST_CST|CODCST|CODCST|||(Memo)|06/08/2019|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1100|ES|1002|1|ES_CST_PADRAO_102|D|-1|EST_CST|CODCST|CODCST|||(Memo)|06/08/2019|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1101|ES|1003|1|ES_CST_ALIQUOTA_500|D|-1|EST_ALIQUOTA|NOME|CODALIQUOTA|||(Memo)|06/08/2019|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1102|ES|1004|1|ES_CST_ALIQUOTA_102|D|-1|EST_ALIQUOTA|NOME|CODALIQUOTA|||(Memo)|06/08/2019|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1103|ES|1005|1|EC_CF_NAO_CAPTURADO|L|NÃO||||||(Memo)|06/08/2019|NÃO|
SYS_PARAMETRO                           |CODPARAMETRO                            |1104|ES|1006|1|EC_PERFIL_CAPT_CF|D|-1|USR_PERFIL|NOME|CODPERFIL|||(Memo)|06/08/2019|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1105|UT|1007|1|UT_ACESSO_REMOTO|C|C:\Temp\TeamViewerQS.exe||||||(Memo)|15/08/2019|C:\Temp\TeamViewerQS.exe|
SYS_PARAMETRO                           |CODPARAMETRO                            |1106|VE|1008|1|VE_AGENDA_SERVICO|L|NÃO||||||(Memo)|26/08/2019|NÃO|
SYS_PARAMETRO                           |CODPARAMETRO                            |1107|CF|1009|1|CF_TEL_WHATSAPP|D|-1|CLF_TIPOTELEFONE|NOME|CODTIPOTELEFONE|||(Memo)|28/08/2019|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1108|ES|1010|1|ES_MERC_USO_CONSUMO|D|-1|EST_GRUPO|NOME|CODGRUPO|||(Memo)|09/09/2019|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1109|ES|1011|1|ES_CFOP_USO_DENTRO|D|-1|ENS_CFOP|CFOP|CODCFOP|||(Memo)|10/09/2019|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1110|ES|1012|1|ES_CFOP_USO_FORA|D|-1|ENS_CFOP|CFOP|CODCFOP|||(Memo)|10/09/2019|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1111|VE|1013|1|VE_DASHBOARD_LJ|L|NÃO||||||(Memo)|08/11/2019|NÃO|
SYS_PARAMETRO                           |CODPARAMETRO                            |1112|VE|1014|1|VE_PERFIL_DASH_LJ|D|1|USR_PERFIL|NOME|CODPERFIL|||(Memo)|08/11/2019|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1113|UT|1015|1|UT_MARCA_VEIC_VENDA|L|NÃO||||||(Memo)|09/11/2019|NÃO|
SYS_PARAMETRO                           |CODPARAMETRO                            |1114|CO|1016|27|CO_BANCO_PADRAO_SOC|D|-1|CLF_BANCO|NOME|CODBANCO|||(Memo)|14/11/2019|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1115|ES|1017|1|ES_CONSUMIDOR_NFE|C|1||||||(Memo)|18/12/2019|1|
SYS_PARAMETRO                           |CODPARAMETRO                            |1116|VE|1018|1|VE_CUSTO_KM_RODADO|R|0||||||(Memo)|14/01/2020|0|
SYS_PARAMETRO                           |CODPARAMETRO                            |1117|GE|1019|1|GE_LIBERAR_MDFE|L|NÃO||||||(Memo)|20/01/2020|NÃO|
